drug_name,drug_name_en,drug_synonyms,indication,indication_en,targets,mechanism_of_action,research_institution,drug_category_1,drug_category_2,drug_category_3,drug_tag,pharmacological_type,indication_original,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,disease_area,npuid,originator_country,highest_phase_indication_standard,global_highest_phase_all_indication,global_highest_phase_all_indication_date,global_highest_phase_all_indication_standard,research_institution_count,is_cyclic_peptide,is_rare_disease,is_top20_mnc,top20_mnc_list,originator_company_list,count_originator,research_institution_list,therapeutic_area_norm,therapeutic_area_list,count_therapeutic_area,therapeutic_area_primary,therapeutic_area_secondary,therapeutic_area_tertiary,global_highest_phase_all_indication_sort_val,highest_phase_standard_sort_val,therapeutic_area_norm_en,therapeutic_area_primary_en,therapeutic_area_secondary_en,therapeutic_area_tertiary_en
环孢素,cyclosporine,环孢素;cyclosporine;环孢菌素;ciclosporin;ciclosprin A;Sandimmun;cyclosporin;cyclosporin A;cyclosporine A;cyclosporione A;ciclosporine;NSC #290193;Neoral,角结膜炎,keratoconjunctivitis,CaN;NTCP;Cyp,NTCP抑制剂;CaN×Cyp分子胶,Sandoz(原研),创新药,化药,多肽,环肽;胆汁酸通路;First-in-Class;差异化疾病;非降解型分子胶,抑制剂;分子胶,角结膜炎,批准上市,,Active,眼科领域,DR032554,欧洲,approved,批准上市,1983/11/14,approved,1,TRUE,FALSE,FALSE,[],['Sandoz'],1,['Sandoz(原研)'],眼科领域,['眼科领域'],1,眼科领域,,,5,5,Ophthalmology,Ophthalmology,,
环孢素,cyclosporine,环孢素;cyclosporine;环孢菌素;ciclosporin;ciclosprin A;Sandimmun;cyclosporin;cyclosporin A;cyclosporine A;cyclosporione A;ciclosporine;NSC #290193;Neoral,非感染性葡萄膜炎,noninfectious uveitis,CaN;NTCP;Cyp,NTCP抑制剂;CaN×Cyp分子胶,Sandoz(原研),创新药,化药,多肽,环肽;胆汁酸通路;First-in-Class;差异化疾病;非降解型分子胶,抑制剂;分子胶,非感染性葡萄膜炎,批准上市,,Active,眼科领域;免疫领域,DR032554,欧洲,approved,批准上市,1983/11/14,approved,1,TRUE,FALSE,FALSE,[],['Sandoz'],1,['Sandoz(原研)'],眼科领域,"['眼科领域', '免疫领域']",2,眼科领域,免疫领域,,5,5,Ophthalmology,Ophthalmology,Immunology,
环孢素,cyclosporine,环孢素;cyclosporine;环孢菌素;ciclosporin;ciclosprin A;Sandimmun;cyclosporin;cyclosporin A;cyclosporine A;cyclosporione A;ciclosporine;NSC #290193;Neoral,溃疡性结肠炎,ulcerative colitis,CaN;NTCP;Cyp,NTCP抑制剂;CaN×Cyp分子胶,Sandoz(原研),创新药,化药,多肽,环肽;胆汁酸通路;First-in-Class;差异化疾病;非降解型分子胶,抑制剂;分子胶,溃疡性结肠炎(差异化疾病),III期临床,,Active,消化领域;免疫领域,DR032554,欧洲,phase 3,批准上市,1983/11/14,approved,1,TRUE,FALSE,FALSE,[],['Sandoz'],1,['Sandoz(原研)'],消化领域,"['消化领域', '免疫领域']",2,消化领域,免疫领域,,5,3,Digestive System,Digestive System,Immunology,
环孢素,cyclosporine,环孢素;cyclosporine;环孢菌素;ciclosporin;ciclosprin A;Sandimmun;cyclosporin;cyclosporin A;cyclosporine A;cyclosporione A;ciclosporine;NSC #290193;Neoral,章鱼壶心肌症,Takotsubo cardiomyopathy,CaN;NTCP;Cyp,NTCP抑制剂;CaN×Cyp分子胶,Sandoz(原研),创新药,化药,多肽,环肽;胆汁酸通路;First-in-Class;差异化疾病;非降解型分子胶,抑制剂;分子胶,章鱼壶心肌症(差异化疾病),II期临床,,Active,罕见疾病领域;心脑血管领域,DR032554,欧洲,phase 2,批准上市,1983/11/14,approved,1,TRUE,TRUE,FALSE,[],['Sandoz'],1,['Sandoz(原研)'],心脑血管领域,['心脑血管领域'],1,心脑血管领域,,,5,2,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,类癌,carcinoid,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,类癌,批准上市,1988/10/21,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,5,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,类癌综合征,carcinoid syndrome,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,类癌综合征,批准上市,2003/7/8,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,5,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,低血糖症,hypoglycemia,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,低血糖症,批准上市,2024/6/3,Active,内分泌及代谢领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],内分泌及代谢领域,['内分泌及代谢领域'],1,内分泌及代谢领域,,,5,5,Endocrinology & Metabolism,Endocrinology & Metabolism,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,肢端肥大症,acromegaly,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,肢端肥大症,批准上市,1988/10/21,Active,内分泌及代谢领域;罕见疾病领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],内分泌及代谢领域,['内分泌及代谢领域'],1,内分泌及代谢领域,,,5,5,Endocrinology & Metabolism,Endocrinology & Metabolism,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,甲状腺肿,goiter,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,甲状腺肿(差异化疾病),批准上市,,Active,内分泌及代谢领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],内分泌及代谢领域,['内分泌及代谢领域'],1,内分泌及代谢领域,,,5,5,Endocrinology & Metabolism,Endocrinology & Metabolism,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,消化性溃疡,peptic ulcer,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,消化性溃疡,批准上市,,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,肝硬化,Cirrhosis,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,肝硬化(差异化疾病),批准上市,,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,出血,Bleeding,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,出血(差异化疾病),批准上市,2023/1/29,Active,其他领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],其他领域,['其他领域'],1,其他领域,,,5,5,Others,Others,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,胃泌素瘤,gastrinoma,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,胃泌素瘤(差异化疾病),批准上市,2003/7/8,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,5,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,食管静脉曲张出血,Esophageal variceal bleeding,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,食管静脉曲张出血,批准上市,2023/1/5,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,消化性溃疡出血,peptic ulcer bleeding,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,消化性溃疡出血,批准上市,,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,十二指肠溃疡出血,duodenal ulcer bleeding,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,十二指肠溃疡出血,批准上市,,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,胰瘘,pancreatic fistula,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,胰瘘,批准上市,,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,胰岛细胞瘤,islet cell tumor,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,胰岛细胞瘤(差异化疾病),批准上市,2003/7/8,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,5,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,胃肠胰神经内分泌肿瘤,Gastroenteropancreatic neuroendocrine tumors,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,胃肠胰神经内分泌肿瘤,批准上市,1988/10/21,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,5,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,食管静脉曲张,Esophageal varices,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,食管静脉曲张,批准上市,2023/1/29,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,急性胰腺炎,acute pancreatitis,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,急性胰腺炎(差异化疾病),批准上市,,Active,消化领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,血管活性肠肽瘤,vasoactive intestinal peptide tumor,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,血管活性肠肽瘤(差异化疾病),批准上市,2003/7/8,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,approved,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,5,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,神经内分泌肿瘤,neuroendocrine tumors,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,神经内分泌肿瘤,III期临床,2005/9/15,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,phase 3,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,3,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,消化道出血,gastrointestinal bleeding,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,消化道出血,III期临床,2015/3/10,Active,消化领域,DR066054,欧洲,phase 3,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,3,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,增殖性糖尿病视网膜病变,proliferative diabetic retinopathy,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,增殖性糖尿病视网膜病变(差异化疾病),III期临床,2005/8/16,Active,眼科领域,DR066054,欧洲,phase 3,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],眼科领域,['眼科领域'],1,眼科领域,,,5,3,Ophthalmology,Ophthalmology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,多囊肝病,polycystic liver disease,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,多囊肝病,II/III期临床,2007/1/24,Active,消化领域;罕见疾病领域,DR066054,欧洲,phase 3,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,3,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,肿瘤,tumor,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,肿瘤,II期临床,2023/9/21,Active,肿瘤领域,DR066054,欧洲,phase 2,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,胰腺神经内分泌肿瘤,pancreatic neuroendocrine tumors,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,胰腺神经内分泌肿瘤,II期临床,2005/6/8,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,phase 2,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,胃肠道神经内分泌肿瘤,gastrointestinal neuroendocrine tumors,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,胃肠道神经内分泌肿瘤,II期临床,2005/9/28,Active,肿瘤领域;罕见疾病领域,DR066054,欧洲,phase 2,批准上市,1988/10/21,approved,1,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,脑膜瘤,Meningioma,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,脑膜瘤,II期临床,2015/1/7,Active,肿瘤领域,DR066054,欧洲,phase 2,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,十二指肠疾病,duodenal disease,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,十二指肠疾病,II期临床,2023/9/21,Active,消化领域,DR066054,欧洲,phase 2,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],消化领域,['消化领域'],1,消化领域,,,5,2,Digestive System,Digestive System,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,脑膜血管外皮细胞瘤,Meningeal hemangiopericytoma,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,脑膜血管外皮细胞瘤(差异化疾病),II期临床,,Active,肿瘤领域,DR066054,欧洲,phase 2,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
奥曲肽,octreotide,奥曲肽;octreotide;Sandostatin LAR;Sandostatin;octeotride;SMS995;SMS 201-995;善龙;善宁,2型糖尿病,type 2 diabetes,somatostatin,somatostatin类似物,Novartis(Top20 MNC)(原研),创新药,化药,多肽,环肽;First-in-Class;差异化疾病,类似物,2型糖尿病(差异化疾病),I期临床,2024/6/21,Active,内分泌及代谢领域,DR066054,欧洲,phase 1,批准上市,1988/10/21,approved,1,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,['Novartis(Top20 MNC)(原研)'],内分泌及代谢领域,['内分泌及代谢领域'],1,内分泌及代谢领域,,,5,1,Endocrinology & Metabolism,Endocrinology & Metabolism,,
